player,trial,stone_type,result,result_N,result_R,result_SR,result_SSR
67,7,Free,N,1,0,0,0
67,8,Free,N,1,0,0,0
67,9,Paid,N,1,0,0,0
67,10,Paid,N,1,0,0,0
67,11,Free,N,1,0,0,0
67,12,Free,R,0,1,0,0
67,13,Free,N,1,0,0,0
67,14,Free,R,0,1,0,0
67,15,Free,N,1,0,0,0
67,16,Free,N,1,0,0,0
67,17,Free,N,1,0,0,0
67,18,Free,SSR,0,0,0,1
67,19,Free,N,1,0,0,0
67,20,Paid,N,1,0,0,0
67,21,Paid,N,1,0,0,0
67,22,Free,R,0,1,0,0
67,23,Paid,R,0,1,0,0
67,24,Paid,N,1,0,0,0
67,25,Free,SR,0,0,1,0
67,26,Paid,N,1,0,0,0
67,27,Free,N,1,0,0,0
67,28,Paid,SR,0,0,1,0
67,29,Free,SR,0,0,1,0
67,30,Free,R,0,1,0,0
67,31,Free,R,0,1,0,0
67,32,Paid,N,1,0,0,0
67,33,Free,N,1,0,0,0
67,34,Paid,N,1,0,0,0
67,35,Free,SR,0,0,1,0
67,36,Free,N,1,0,0,0
67,37,Paid,N,1,0,0,0
67,38,Paid,R,0,1,0,0
67,39,Paid,N,1,0,0,0
67,40,Free,R,0,1,0,0
67,41,Paid,N,1,0,0,0
67,42,Paid,R,0,1,0,0
67,43,Paid,R,0,1,0,0
67,44,Free,N,1,0,0,0
67,45,Paid,N,1,0,0,0
67,46,Free,R,0,1,0,0
67,47,Paid,N,1,0,0,0
67,48,Paid,SSR,0,0,0,1
67,49,Free,N,1,0,0,0
67,50,Free,N,1,0,0,0
67,51,Free,N,1,0,0,0
67,52,Free,SR,0,0,1,0
67,53,Paid,R,0,1,0,0
67,54,Free,N,1,0,0,0
67,55,Free,N,1,0,0,0
67,56,Free,N,1,0,0,0
67,57,Free,R,0,1,0,0
67,58,Free,SR,0,0,1,0
67,59,Paid,R,0,1,0,0
67,60,Free,N,1,0,0,0
67,61,Paid,R,0,1,0,0
67,62,Paid,N,1,0,0,0
67,63,Paid,N,1,0,0,0
67,64,Paid,N,1,0,0,0
67,65,Free,N,1,0,0,0
67,66,Free,R,0,1,0,0
67,67,Free,N,1,0,0,0
67,68,Free,R,0,1,0,0
67,69,Free,N,1,0,0,0
67,70,Free,R,0,1,0,0
67,71,Free,R,0,1,0,0
67,72,Free,N,1,0,0,0
67,73,Free,N,1,0,0,0
67,74,Paid,N,1,0,0,0
67,75,Paid,N,1,0,0,0
67,76,Paid,SR,0,0,1,0
67,77,Free,R,0,1,0,0
67,78,Free,SR,0,0,1,0
67,79,Free,N,1,0,0,0
67,80,Paid,N,1,0,0,0
67,81,Paid,N,1,0,0,0
67,82,Free,R,0,1,0,0
67,83,Free,R,0,1,0,0
67,84,Free,SR,0,0,1,0
67,85,Free,R,0,1,0,0
67,86,Paid,SR,0,0,1,0
67,87,Free,SSR,0,0,0,1
67,88,Free,R,0,1,0,0
67,89,Paid,SR,0,0,1,0
67,90,Paid,R,0,1,0,0
67,91,Free,SR,0,0,1,0
67,92,Paid,SSR,0,0,0,1
67,93,Free,N,1,0,0,0
68,1,Paid,R,0,1,0,0
68,2,Free,R,0,1,0,0
68,3,Free,N,1,0,0,0
68,4,Free,R,0,1,0,0
68,5,Free,N,1,0,0,0
68,6,Paid,SSR,0,0,0,1
68,7,Free,R,0,1,0,0
68,8,Free,R,0,1,0,0
68,9,Free,N,1,0,0,0
68,10,Paid,N,1,0,0,0
68,11,Paid,R,0,1,0,0
68,12,Free,N,1,0,0,0
68,13,Free,N,1,0,0,0
68,14,Free,N,1,0,0,0
68,15,Free,N,1,0,0,0
68,16,Free,N,1,0,0,0
68,17,Free,R,0,1,0,0
68,18,Free,N,1,0,0,0
68,19,Paid,N,1,0,0,0
68,20,Paid,R,0,1,0,0
68,21,Free,N,1,0,0,0
68,22,Paid,N,1,0,0,0
68,23,Free,R,0,1,0,0
68,24,Free,N,1,0,0,0
68,25,Free,N,1,0,0,0
68,26,Free,SR,0,0,1,0
68,27,Paid,N,1,0,0,0
68,28,Paid,SR,0,0,1,0
68,29,Free,N,1,0,0,0
68,30,Free,SSR,0,0,0,1
68,31,Paid,N,1,0,0,0
68,32,Free,N,1,0,0,0
68,33,Paid,SR,0,0,1,0
68,34,Free,N,1,0,0,0
68,35,Paid,N,1,0,0,0
68,36,Free,SR,0,0,1,0
68,37,Free,N,1,0,0,0
68,38,Free,SR,0,0,1,0
68,39,Free,N,1,0,0,0
68,40,Free,SR,0,0,1,0
68,41,Free,SR,0,0,1,0
68,42,Paid,N,1,0,0,0
68,43,Paid,R,0,1,0,0
68,44,Free,R,0,1,0,0
68,45,Free,N,1,0,0,0
68,46,Paid,N,1,0,0,0
68,47,Free,N,1,0,0,0
68,48,Free,N,1,0,0,0
68,49,Free,R,0,1,0,0
68,50,Paid,N,1,0,0,0
68,51,Paid,N,1,0,0,0
68,52,Free,SSR,0,0,0,1
68,53,Free,R,0,1,0,0
68,54,Free,N,1,0,0,0
68,55,Free,N,1,0,0,0
68,56,Paid,N,1,0,0,0
68,57,Paid,SR,0,0,1,0
68,58,Free,N,1,0,0,0
68,59,Free,SR,0,0,1,0
68,60,Free,SSR,0,0,0,1
68,61,Free,R,0,1,0,0
68,62,Free,N,1,0,0,0
68,63,Free,N,1,0,0,0
68,64,Free,N,1,0,0,0
68,65,Paid,N,1,0,0,0
68,66,Free,R,0,1,0,0
68,67,Free,N,1,0,0,0
68,68,Paid,N,1,0,0,0
68,69,Free,N,1,0,0,0
68,70,Paid,R,0,1,0,0
68,71,Free,SSR,0,0,0,1
68,72,Free,SR,0,0,1,0
68,73,Free,N,1,0,0,0
68,74,Paid,N,1,0,0,0
68,75,Paid,N,1,0,0,0
68,76,Free,N,1,0,0,0
68,77,Free,N,1,0,0,0
68,78,Paid,R,0,1,0,0
68,79,Free,N,1,0,0,0
68,80,Free,N,1,0,0,0
68,81,Free,R,0,1,0,0
68,82,Paid,N,1,0,0,0
68,83,Free,N,1,0,0,0
68,84,Free,N,1,0,0,0
68,85,Free,N,1,0,0,0
68,86,Free,N,1,0,0,0
68,87,Free,N,1,0,0,0
68,88,Free,N,1,0,0,0
68,89,Paid,N,1,0,0,0
68,90,Free,N,1,0,0,0
68,91,Paid,R,0,1,0,0
68,92,Paid,R,0,1,0,0
68,93,Paid,N,1,0,0,0
68,94,Free,R,0,1,0,0
68,95,Free,N,1,0,0,0
68,96,Free,R,0,1,0,0
69,1,Free,SSR,0,0,0,1
69,2,Paid,SR,0,0,1,0
69,3,Free,N,1,0,0,0
69,4,Free,N,1,0,0,0
69,5,Free,R,0,1,0,0
69,6,Paid,R,0,1,0,0
69,7,Free,SSR,0,0,0,1
69,8,Free,R,0,1,0,0
69,9,Paid,R,0,1,0,0
70,1,Free,N,1,0,0,0
71,1,Paid,N,1,0,0,0
71,2,Paid,N,1,0,0,0
71,3,Free,R,0,1,0,0
71,4,Paid,R,0,1,0,0
71,5,Paid,N,1,0,0,0
71,6,Free,N,1,0,0,0
71,7,Free,R,0,1,0,0
71,8,Free,N,1,0,0,0
71,9,Free,N,1,0,0,0
71,10,Free,SSR,0,0,0,1
71,11,Paid,N,1,0,0,0
71,12,Free,N,1,0,0,0
71,13,Paid,N,1,0,0,0
71,14,Free,N,1,0,0,0
71,15,Free,SR,0,0,1,0
71,16,Paid,N,1,0,0,0
71,17,Paid,SSR,0,0,0,1
71,18,Free,SR,0,0,1,0
71,19,Paid,SSR,0,0,0,1
71,20,Paid,N,1,0,0,0
71,21,Paid,R,0,1,0,0
72,1,Free,N,1,0,0,0
72,2,Free,N,1,0,0,0
72,3,Free,N,1,0,0,0
72,4,Paid,N,1,0,0,0
72,5,Paid,R,0,1,0,0
72,6,Paid,R,0,1,0,0
72,7,Free,SR,0,0,1,0
72,8,Free,R,0,1,0,0
72,9,Free,N,1,0,0,0
72,10,Paid,N,1,0,0,0
72,11,Paid,SR,0,0,1,0
72,12,Paid,N,1,0,0,0
72,13,Free,N,1,0,0,0
72,14,Paid,SSR,0,0,0,1
72,15,Free,SR,0,0,1,0
72,16,Free,N,1,0,0,0
72,17,Free,N,1,0,0,0
72,18,Free,N,1,0,0,0
72,19,Free,SR,0,0,1,0
72,20,Free,N,1,0,0,0
72,21,Free,SR,0,0,1,0
72,22,Paid,N,1,0,0,0
72,23,Free,R,0,1,0,0
72,24,Free,N,1,0,0,0
72,25,Free,R,0,1,0,0
72,26,Free,N,1,0,0,0
72,27,Free,N,1,0,0,0
72,28,Paid,R,0,1,0,0
72,29,Free,N,1,0,0,0
72,30,Free,N,1,0,0,0
72,31,Free,N,1,0,0,0
72,32,Free,R,0,1,0,0
72,33,Free,R,0,1,0,0
72,34,Free,N,1,0,0,0
72,35,Free,N,1,0,0,0
72,36,Free,R,0,1,0,0
72,37,Free,R,0,1,0,0
72,38,Free,N,1,0,0,0
72,39,Free,N,1,0,0,0
72,40,Free,SSR,0,0,0,1
72,41,Free,R,0,1,0,0
72,42,Free,N,1,0,0,0
72,43,Free,SR,0,0,1,0
72,44,Free,N,1,0,0,0
72,45,Free,N,1,0,0,0
72,46,Free,R,0,1,0,0
72,47,Paid,N,1,0,0,0
72,48,Free,N,1,0,0,0
72,49,Free,SR,0,0,1,0
72,50,Free,N,1,0,0,0
73,1,Paid,SSR,0,0,0,1
73,2,Paid,N,1,0,0,0
73,3,Free,SSR,0,0,0,1
73,4,Paid,N,1,0,0,0
73,5,Free,N,1,0,0,0
73,6,Free,N,1,0,0,0
73,7,Free,R,0,1,0,0
73,8,Free,N,1,0,0,0
73,9,Paid,N,1,0,0,0
73,10,Free,N,1,0,0,0
73,11,Paid,SR,0,0,1,0
73,12,Paid,N,1,0,0,0
73,13,Free,R,0,1,0,0
73,14,Free,N,1,0,0,0
73,15,Paid,N,1,0,0,0
73,16,Free,N,1,0,0,0
73,17,Free,R,0,1,0,0
73,18,Paid,N,1,0,0,0
73,19,Paid,N,1,0,0,0
73,20,Free,R,0,1,0,0
73,21,Free,N,1,0,0,0
73,22,Paid,SR,0,0,1,0
73,23,Paid,N,1,0,0,0
73,24,Free,N,1,0,0,0
73,25,Free,N,1,0,0,0
73,26,Paid,N,1,0,0,0
73,27,Free,N,1,0,0,0
73,28,Paid,SR,0,0,1,0
73,29,Paid,N,1,0,0,0
73,30,Free,N,1,0,0,0
73,31,Paid,SSR,0,0,0,1
73,32,Paid,SSR,0,0,0,1
73,33,Free,N,1,0,0,0
73,34,Paid,N,1,0,0,0
73,35,Free,N,1,0,0,0
73,36,Paid,N,1,0,0,0
73,37,Paid,R,0,1,0,0
73,38,Paid,N,1,0,0,0
73,39,Paid,N,1,0,0,0
73,40,Free,N,1,0,0,0
73,41,Paid,SR,0,0,1,0
73,42,Free,N,1,0,0,0
73,43,Free,N,1,0,0,0
73,44,Free,N,1,0,0,0
73,45,Free,SR,0,0,1,0
73,46,Free,SR,0,0,1,0
73,47,Paid,R,0,1,0,0
73,48,Free,N,1,0,0,0
73,49,Free,SSR,0,0,0,1
73,50,Paid,R,0,1,0,0
73,51,Paid,N,1,0,0,0
73,52,Free,R,0,1,0,0
74,1,Free,N,1,0,0,0
74,2,Free,N,1,0,0,0
74,3,Free,SR,0,0,1,0
74,4,Paid,N,1,0,0,0
74,5,Paid,SR,0,0,1,0
74,6,Paid,R,0,1,0,0
74,7,Paid,N,1,0,0,0
74,8,Paid,N,1,0,0,0
74,9,Paid,SR,0,0,1,0
74,10,Paid,R,0,1,0,0
74,11,Paid,R,0,1,0,0
74,12,Free,N,1,0,0,0
74,13,Free,R,0,1,0,0
74,14,Free,N,1,0,0,0
74,15,Free,N,1,0,0,0
74,16,Paid,N,1,0,0,0
74,17,Paid,SR,0,0,1,0
74,18,Paid,N,1,0,0,0
74,19,Free,N,1,0,0,0
74,20,Free,R,0,1,0,0
74,21,Paid,N,1,0,0,0
74,22,Free,N,1,0,0,0
74,23,Free,N,1,0,0,0
74,24,Paid,N,1,0,0,0
74,25,Free,N,1,0,0,0
74,26,Free,N,1,0,0,0
74,27,Free,R,0,1,0,0
74,28,Free,SR,0,0,1,0
74,29,Free,N,1,0,0,0
74,30,Free,N,1,0,0,0
74,31,Free,N,1,0,0,0
75,1,Paid,N,1,0,0,0
75,2,Free,SSR,0,0,0,1
75,3,Free,N,1,0,0,0
75,4,Paid,N,1,0,0,0
75,5,Free,N,1,0,0,0
75,6,Paid,N,1,0,0,0
75,7,Free,N,1,0,0,0
75,8,Free,N,1,0,0,0
75,9,Paid,N,1,0,0,0
75,10,Free,N,1,0,0,0
75,11,Free,SR,0,0,1,0
75,12,Free,N,1,0,0,0
75,13,Free,N,1,0,0,0
75,14,Paid,R,0,1,0,0
75,15,Free,R,0,1,0,0
75,16,Free,N,1,0,0,0
75,17,Free,N,1,0,0,0
75,18,Free,R,0,1,0,0
75,19,Paid,N,1,0,0,0
75,20,Free,N,1,0,0,0
75,21,Paid,R,0,1,0,0
75,22,Free,N,1,0,0,0
75,23,Free,R,0,1,0,0
75,24,Free,N,1,0,0,0
75,25,Paid,N,1,0,0,0
75,26,Paid,SSR,0,0,0,1
75,27,Free,R,0,1,0,0
75,28,Free,N,1,0,0,0
75,29,Free,SR,0,0,1,0
75,30,Paid,N,1,0,0,0
75,31,Free,R,0,1,0,0
75,32,Paid,R,0,1,0,0
75,33,Free,N,1,0,0,0
75,34,Free,R,0,1,0,0
75,35,Free,N,1,0,0,0
75,36,Free,N,1,0,0,0
75,37,Free,N,1,0,0,0
75,38,Paid,N,1,0,0,0
75,39,Paid,R,0,1,0,0
75,40,Free,N,1,0,0,0
75,41,Free,R,0,1,0,0
75,42,Paid,R,0,1,0,0
75,43,Free,SR,0,0,1,0
75,44,Free,N,1,0,0,0
75,45,Free,N,1,0,0,0
75,46,Paid,N,1,0,0,0
75,47,Free,SSR,0,0,0,1
75,48,Free,N,1,0,0,0
75,49,Free,N,1,0,0,0
75,50,Paid,N,1,0,0,0
75,51,Paid,R,0,1,0,0
75,52,Paid,SSR,0,0,0,1
75,53,Free,R,0,1,0,0
75,54,Free,N,1,0,0,0
75,55,Free,R,0,1,0,0
75,56,Free,SSR,0,0,0,1
75,57,Free,N,1,0,0,0
75,58,Paid,N,1,0,0,0
75,59,Free,N,1,0,0,0
75,60,Free,N,1,0,0,0
75,61,Paid,N,1,0,0,0
75,62,Free,N,1,0,0,0
75,63,Free,R,0,1,0,0
75,64,Paid,SR,0,0,1,0
75,65,Free,N,1,0,0,0
75,66,Free,N,1,0,0,0
75,67,Free,SR,0,0,1,0
76,1,Free,N,1,0,0,0
76,2,Paid,R,0,1,0,0
76,3,Paid,R,0,1,0,0
76,4,Free,R,0,1,0,0
76,5,Free,N,1,0,0,0
76,6,Free,N,1,0,0,0
76,7,Free,N,1,0,0,0
76,8,Free,R,0,1,0,0
76,9,Paid,SR,0,0,1,0
76,10,Paid,N,1,0,0,0
76,11,Free,N,1,0,0,0
76,12,Paid,N,1,0,0,0
76,13,Free,R,0,1,0,0
76,14,Free,R,0,1,0,0
76,15,Free,N,1,0,0,0
76,16,Free,N,1,0,0,0
76,17,Free,N,1,0,0,0
76,18,Free,R,0,1,0,0
76,19,Paid,SR,0,0,1,0
76,20,Free,N,1,0,0,0
76,21,Free,SR,0,0,1,0
76,22,Free,R,0,1,0,0
76,23,Free,N,1,0,0,0
76,24,Free,N,1,0,0,0
76,25,Free,N,1,0,0,0
76,26,Free,N,1,0,0,0
76,27,Free,N,1,0,0,0
76,28,Free,R,0,1,0,0
76,29,Paid,N,1,0,0,0
76,30,Paid,N,1,0,0,0
76,31,Paid,R,0,1,0,0
76,32,Free,R,0,1,0,0
76,33,Free,N,1,0,0,0
76,34,Free,N,1,0,0,0
76,35,Paid,N,1,0,0,0
76,36,Paid,N,1,0,0,0
76,37,Paid,N,1,0,0,0
76,38,Free,N,1,0,0,0
76,39,Paid,R,0,1,0,0
76,40,Free,SR,0,0,1,0
76,41,Free,SR,0,0,1,0
76,42,Free,N,1,0,0,0
76,43,Free,SR,0,0,1,0
76,44,Paid,N,1,0,0,0
76,45,Free,R,0,1,0,0
77,1,Free,R,0,1,0,0
77,2,Free,N,1,0,0,0
77,3,Free,N,1,0,0,0
77,4,Free,N,1,0,0,0
77,5,Free,SSR,0,0,0,1
77,6,Paid,N,1,0,0,0
77,7,Free,R,0,1,0,0
77,8,Free,R,0,1,0,0
77,9,Free,R,0,1,0,0
77,10,Paid,N,1,0,0,0
77,11,Paid,N,1,0,0,0
77,12,Free,SR,0,0,1,0
77,13,Free,SR,0,0,1,0
77,14,Free,N,1,0,0,0
77,15,Free,N,1,0,0,0
77,16,Free,N,1,0,0,0
77,17,Free,R,0,1,0,0
77,18,Free,N,1,0,0,0
77,19,Free,R,0,1,0,0
77,20,Free,R,0,1,0,0
77,21,Paid,SSR,0,0,0,1
77,22,Free,N,1,0,0,0
77,23,Free,N,1,0,0,0
77,24,Free,N,1,0,0,0
77,25,Free,R,0,1,0,0
77,26,Paid,N,1,0,0,0
77,27,Free,N,1,0,0,0
77,28,Paid,N,1,0,0,0
77,29,Paid,N,1,0,0,0
77,30,Paid,N,1,0,0,0
77,31,Paid,R,0,1,0,0
77,32,Free,SR,0,0,1,0
77,33,Paid,N,1,0,0,0
77,34,Paid,SR,0,0,1,0
77,35,Free,N,1,0,0,0
77,36,Free,N,1,0,0,0
77,37,Paid,N,1,0,0,0
77,38,Paid,N,1,0,0,0
77,39,Free,R,0,1,0,0
77,40,Free,N,1,0,0,0
77,41,Paid,N,1,0,0,0
77,42,Free,SR,0,0,1,0
77,43,Free,N,1,0,0,0
77,44,Free,N,1,0,0,0
77,45,Paid,SSR,0,0,0,1
77,46,Free,N,1,0,0,0
77,47,Paid,N,1,0,0,0
77,48,Paid,SR,0,0,1,0
77,49,Free,N,1,0,0,0
77,50,Paid,N,1,0,0,0
77,51,Free,N,1,0,0,0
77,52,Paid,N,1,0,0,0
77,53,Free,N,1,0,0,0
77,54,Paid,N,1,0,0,0
77,55,Free,N,1,0,0,0
77,56,Free,N,1,0,0,0
77,57,Paid,SR,0,0,1,0
77,58,Paid,N,1,0,0,0
77,59,Free,N,1,0,0,0
77,60,Free,R,0,1,0,0
77,61,Free,N,1,0,0,0
77,62,Paid,R,0,1,0,0
77,63,Paid,SSR,0,0,0,1
77,64,Paid,N,1,0,0,0
77,65,Free,N,1,0,0,0
77,66,Free,N,1,0,0,0
78,1,Paid,SSR,0,0,0,1
78,2,Paid,R,0,1,0,0
78,3,Free,N,1,0,0,0
78,4,Paid,N,1,0,0,0
78,5,Free,R,0,1,0,0
78,6,Free,R,0,1,0,0
79,1,Paid,N,1,0,0,0
79,2,Free,R,0,1,0,0
79,3,Paid,SR,0,0,1,0
79,4,Free,N,1,0,0,0
79,5,Free,N,1,0,0,0
79,6,Paid,N,1,0,0,0
79,7,Free,N,1,0,0,0
79,8,Free,N,1,0,0,0
79,9,Free,SSR,0,0,0,1
79,10,Free,R,0,1,0,0
79,11,Paid,SSR,0,0,0,1
79,12,Free,R,0,1,0,0
79,13,Paid,N,1,0,0,0
79,14,Paid,N,1,0,0,0
79,15,Paid,N,1,0,0,0
79,16,Paid,R,0,1,0,0
80,1,Paid,R,0,1,0,0
80,2,Paid,N,1,0,0,0
80,3,Free,N,1,0,0,0
80,4,Free,N,1,0,0,0
80,5,Free,N,1,0,0,0
80,6,Free,N,1,0,0,0
80,7,Paid,R,0,1,0,0
80,8,Free,N,1,0,0,0
80,9,Free,N,1,0,0,0
80,10,Paid,N,1,0,0,0
80,11,Paid,SR,0,0,1,0
80,12,Free,SR,0,0,1,0
80,13,Free,SR,0,0,1,0
80,14,Paid,N,1,0,0,0
80,15,Paid,SSR,0,0,0,1
80,16,Paid,N,1,0,0,0
80,17,Free,R,0,1,0,0
80,18,Paid,SR,0,0,1,0
80,19,Paid,N,1,0,0,0
80,20,Paid,N,1,0,0,0
80,21,Free,R,0,1,0,0
80,22,Free,N,1,0,0,0
80,23,Paid,N,1,0,0,0
80,24,Paid,N,1,0,0,0
80,25,Free,N,1,0,0,0
80,26,Free,R,0,1,0,0
80,27,Paid,N,1,0,0,0
80,28,Free,R,0,1,0,0
80,29,Free,R,0,1,0,0
80,30,Paid,R,0,1,0,0
80,31,Free,N,1,0,0,0
80,32,Paid,N,1,0,0,0
80,33,Free,R,0,1,0,0
80,34,Paid,N,1,0,0,0
80,35,Free,SR,0,0,1,0
80,36,Free,SR,0,0,1,0
81,1,Free,N,1,0,0,0
81,2,Free,N,1,0,0,0
81,3,Free,N,1,0,0,0
81,4,Paid,N,1,0,0,0
81,5,Free,N,1,0,0,0
81,6,Free,N,1,0,0,0
81,7,Paid,SSR,0,0,0,1
81,8,Free,N,1,0,0,0
81,9,Paid,N,1,0,0,0
81,10,Free,N,1,0,0,0
81,11,Free,SR,0,0,1,0
81,12,Paid,SR,0,0,1,0
81,13,Free,N,1,0,0,0
81,14,Paid,SR,0,0,1,0
82,1,Free,R,0,1,0,0
82,2,Free,SSR,0,0,0,1
82,3,Free,N,1,0,0,0
83,1,Paid,N,1,0,0,0
83,2,Free,N,1,0,0,0
83,3,Free,R,0,1,0,0
83,4,Paid,N,1,0,0,0
83,5,Paid,N,1,0,0,0
83,6,Free,N,1,0,0,0
83,7,Paid,N,1,0,0,0
83,8,Paid,N,1,0,0,0
83,9,Free,R,0,1,0,0
84,1,Free,SSR,0,0,0,1
84,2,Free,R,0,1,0,0
84,3,Paid,N,1,0,0,0
84,4,Paid,SR,0,0,1,0
84,5,Paid,R,0,1,0,0
84,6,Free,R,0,1,0,0
84,7,Free,N,1,0,0,0
84,8,Paid,N,1,0,0,0
84,9,Free,R,0,1,0,0
84,10,Free,R,0,1,0,0
84,11,Free,N,1,0,0,0
84,12,Free,N,1,0,0,0
84,13,Paid,SR,0,0,1,0
84,14,Paid,SSR,0,0,0,1
84,15,Free,R,0,1,0,0
84,16,Free,SR,0,0,1,0
84,17,Free,N,1,0,0,0
84,18,Free,R,0,1,0,0
84,19,Free,N,1,0,0,0
84,20,Paid,N,1,0,0,0
84,21,Free,N,1,0,0,0
85,1,Paid,N,1,0,0,0
85,2,Free,R,0,1,0,0
85,3,Free,N,1,0,0,0
85,4,Free,N,1,0,0,0
85,5,Free,N,1,0,0,0
85,6,Free,SR,0,0,1,0
85,7,Free,N,1,0,0,0
85,8,Free,N,1,0,0,0
85,9,Paid,SR,0,0,1,0
85,10,Paid,N,1,0,0,0
85,11,Free,R,0,1,0,0
85,12,Free,R,0,1,0,0
85,13,Paid,N,1,0,0,0
85,14,Free,N,1,0,0,0
85,15,Paid,SR,0,0,1,0
85,16,Paid,N,1,0,0,0
85,17,Free,SSR,0,0,0,1
85,18,Paid,R,0,1,0,0
85,19,Free,N,1,0,0,0
85,20,Paid,N,1,0,0,0
85,21,Free,N,1,0,0,0
85,22,Paid,N,1,0,0,0
85,23,Free,N,1,0,0,0
85,24,Free,N,1,0,0,0
85,25,Free,R,0,1,0,0
85,26,Free,N,1,0,0,0
85,27,Free,N,1,0,0,0
85,28,Free,N,1,0,0,0
85,29,Free,R,0,1,0,0
85,30,Paid,R,0,1,0,0
85,31,Paid,SSR,0,0,0,1
85,32,Free,N,1,0,0,0
85,33,Paid,R,0,1,0,0
85,34,Paid,N,1,0,0,0
85,35,Paid,N,1,0,0,0
85,36,Free,R,0,1,0,0
85,37,Free,N,1,0,0,0
85,38,Free,SR,0,0,1,0
85,39,Free,N,1,0,0,0
85,40,Paid,SSR,0,0,0,1
85,41,Paid,N,1,0,0,0
85,42,Paid,N,1,0,0,0
85,43,Free,N,1,0,0,0
85,44,Free,SR,0,0,1,0
85,45,Free,N,1,0,0,0
85,46,Free,SR,0,0,1,0
85,47,Free,N,1,0,0,0
85,48,Paid,R,0,1,0,0
85,49,Paid,N,1,0,0,0
85,50,Paid,N,1,0,0,0
85,51,Paid,N,1,0,0,0
85,52,Paid,N,1,0,0,0
85,53,Paid,N,1,0,0,0
85,54,Free,N,1,0,0,0
85,55,Free,N,1,0,0,0
85,56,Free,SR,0,0,1,0
85,57,Paid,N,1,0,0,0
85,58,Paid,N,1,0,0,0
86,1,Free,N,1,0,0,0
86,2,Paid,SR,0,0,1,0
86,3,Free,N,1,0,0,0
86,4,Free,R,0,1,0,0
86,5,Paid,N,1,0,0,0
86,6,Paid,N,1,0,0,0
86,7,Paid,N,1,0,0,0
86,8,Free,N,1,0,0,0
86,9,Free,N,1,0,0,0
86,10,Free,N,1,0,0,0
86,11,Paid,R,0,1,0,0
86,12,Free,R,0,1,0,0
86,13,Paid,N,1,0,0,0
86,14,Paid,R,0,1,0,0
86,15,Free,SR,0,0,1,0
86,16,Paid,R,0,1,0,0
86,17,Free,N,1,0,0,0
86,18,Free,N,1,0,0,0
86,19,Free,N,1,0,0,0
86,20,Paid,N,1,0,0,0
86,21,Free,SSR,0,0,0,1
86,22,Free,R,0,1,0,0
86,23,Paid,R,0,1,0,0
86,24,Paid,N,1,0,0,0
86,25,Free,R,0,1,0,0
86,26,Paid,R,0,1,0,0
86,27,Free,R,0,1,0,0
86,28,Paid,R,0,1,0,0
86,29,Free,N,1,0,0,0
86,30,Paid,N,1,0,0,0
86,31,Free,N,1,0,0,0
86,32,Paid,R,0,1,0,0
86,33,Free,N,1,0,0,0
86,34,Free,R,0,1,0,0
86,35,Free,N,1,0,0,0
86,36,Paid,SSR,0,0,0,1
86,37,Free,R,0,1,0,0
86,38,Free,N,1,0,0,0
86,39,Free,N,1,0,0,0
86,40,Free,R,0,1,0,0
86,41,Paid,N,1,0,0,0
86,42,Free,N,1,0,0,0
86,43,Paid,R,0,1,0,0
86,44,Free,SSR,0,0,0,1
86,45,Free,N,1,0,0,0
86,46,Paid,N,1,0,0,0
86,47,Paid,N,1,0,0,0
86,48,Free,N,1,0,0,0
86,49,Free,SSR,0,0,0,1
86,50,Free,SR,0,0,1,0
86,51,Free,SR,0,0,1,0
86,52,Free,N,1,0,0,0
86,53,Paid,N,1,0,0,0
86,54,Free,SR,0,0,1,0
86,55,Paid,N,1,0,0,0
86,56,Free,N,1,0,0,0
86,57,Free,SR,0,0,1,0
86,58,Paid,N,1,0,0,0
86,59,Free,N,1,0,0,0
86,60,Free,N,1,0,0,0
86,61,Free,SR,0,0,1,0
86,62,Paid,N,1,0,0,0
86,63,Free,N,1,0,0,0
86,64,Paid,R,0,1,0,0
86,65,Paid,SR,0,0,1,0
86,66,Free,N,1,0,0,0
86,67,Free,R,0,1,0,0
86,68,Paid,N,1,0,0,0
86,69,Free,N,1,0,0,0
86,70,Free,SR,0,0,1,0
86,71,Free,N,1,0,0,0
86,72,Free,N,1,0,0,0
86,73,Free,R,0,1,0,0
86,74,Free,N,1,0,0,0
86,75,Free,N,1,0,0,0
86,76,Free,SSR,0,0,0,1
86,77,Free,R,0,1,0,0
86,78,Paid,R,0,1,0,0
87,1,Free,SSR,0,0,0,1
87,2,Free,R,0,1,0,0
87,3,Free,N,1,0,0,0
87,4,Free,N,1,0,0,0
87,5,Free,SR,0,0,1,0
87,6,Free,SR,0,0,1,0
87,7,Free,N,1,0,0,0
87,8,Free,R,0,1,0,0
87,9,Free,N,1,0,0,0
87,10,Free,SR,0,0,1,0
87,11,Free,N,1,0,0,0
87,12,Paid,R,0,1,0,0
87,13,Free,SR,0,0,1,0
87,14,Free,N,1,0,0,0
87,15,Free,R,0,1,0,0
87,16,Free,N,1,0,0,0
87,17,Paid,N,1,0,0,0
87,18,Paid,SR,0,0,1,0
87,19,Free,SR,0,0,1,0
87,20,Paid,R,0,1,0,0
87,21,Paid,N,1,0,0,0
87,22,Paid,N,1,0,0,0
87,23,Free,R,0,1,0,0
87,24,Free,N,1,0,0,0
87,25,Free,N,1,0,0,0
87,26,Free,R,0,1,0,0
87,27,Free,SR,0,0,1,0
