USER_ID,Q1,Q2,Q3,Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q7,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q11,Q12,Q12S1,Q13,Q13S1,Q13S2,Q14,Q14S1,Q15,Q15S1,Q15S2,Q16,Q16S1,Q16S2,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q18S1,Q19S1,Q20S1,Q20S2,Q20S3_1,Q20S3_2,Q20S3_3,Q20S3_4,Q20S3_5,Q20S3_6,Q21S1,Q21S2,Q21S3_1,Q21S3_2,Q21S3_3,Q21S3_4,Q21S3_5,Q21S3_6,Q22S1,Q22S2,Q22S3_1,Q22S3_2,Q22S3_3,Q22S3_4,Q22S3_5,Q22S3_6,Q23S1,Q23S2,Q23S3_1,Q23S3_2,Q23S3_3,Q23S3_4,Q23S3_5,Q23S3_6,Q24S1,Q24S2,Q24S3_1,Q24S3_2,Q24S3_3,Q24S3_4,Q24S3_5,Q24S3_6,Q25S1,Q25S2,Q25S3_1,Q25S3_2,Q25S3_3,Q25S3_4,Q25S3_5,Q25S3_6,Q26S1,Q26S2,Q26S3_1,Q26S3_2,Q26S3_3,Q26S3_4,Q26S3_5,Q26S3_6,Q27S1,Q27S2,Q27S3_1,Q27S3_2,Q27S3_3,Q27S3_4,Q27S3_5,Q27S3_6,Q28_1,Q29,Q30,Q31,Q32,Q33,Q34,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q35_6,Q35_7,Q35_8,Q35_9,Q35_10,Q35_11,Q35_12,Q35_13,Q35_14,Q35_15,Q36S1,Q36S2,Q36S3,Q36S4,Q36S5,Q36S6,Q36S7,Q36S8,Q36S9,Q37,Q38,Q39,Q40S1,Q40S2,Q40S3,Q40S4,Q40S5,Q41_1,Q41_2,Q41_3,Q41_4,Q41_5,Q41_6,Q42,Q43,Q44,Q45,Q46,Q47_1,Q47_2,Q47_3,Q47_4,Q47_5,Q47_6,Q47_7,Q47_8,Q47_9,Q47_10,Q47_11,Q47_12,Q47_13,Q47_14,Q47_15,Q47_16,Q47_17,Q48_1,Q48_2,Q48_3,Q48_4,Q48_5,Q48_6,Q49_1,Q49_2,Q49_3,Q50_1,Q50_2,Q50_3,Q50_4,Q50_5,Q50_6,Q51_1,Q51_2,Q51_3,Q51_4,Q51_5,Q51_6,Q51_7,Q51_8,Q51_9,Q51_10,Q51_11,Q51_12,Q51_13,Q51_14,Q51_15,Q52,Q53,Q54,Q55,Q56_1,Q56_2,Q56_3,Q56_4,Q56_5,Q56_6,Q56_7,Q57,Q58_1,Q58_2,Q58_3,Q58_4,Q58_5,Q58_6,Q58_7,Q58_8,Q58_9,Q58_10,Q58_11,Q58_12,Q58_13,Q58_14,Q58_15,Q58_16,Q59,Q59_1,Q59_2,Q59_3,Q59_4,X2_1,X2_2,X2_3,Q60,Q60S1,Q61,Q62S1,Q62S2,Q62S4,Q63,Q63S1,Q63S2,Q63S4,Q64,Q65,seg,gender,age,chiiki,QVOTES,QVOTEP,r
501,3,3,1,7,0,50,50,50,0,0,0,75,25,75,0,0,5,5,3,5,4,8,NA,2,1,0,0,0,1,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,8,7,1,8,7,1,1,1,1,0,0,0,0,3,4,4,1,2,3,2,3,3,3,3,1,2,3,2,3,3,3,3,1,2,3,2,3,3,3,1,1,2,3,2,3,4,4,3,1,2,3,2,3,3,3,3,1,2,3,3,3,3,3,2,2,2,3,3,3,2,2,3,1,2,3,3,3,3,3,6,4,2,3,4,3,3,1,2,2,2,2,3,4,2,3,4,2,2,2,3,4,3,2,3,2,3,3,2,2,3,1,3,3,4,4,4,5,5,2,4,3,3,2,3,3,1,3,2,3,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,3,3,3,3,3,3,2,2,5,4,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,2,3,3,2,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,22,NA,1,23,70,2,4,3,5,NA,NA,2,1,2,8,1,7,126,2,70,35,NA,NA,0.6801466812444705
502,3,1,1,7,65,0,85,80,0,0,75,0,80,75,0,0,3,2,1,1,2,1,2,NA,0,1,0,0,1,1,1,0,2,NA,NA,1,3,3,1,NA,1,1,1,1,1,1,1,0,1,1,0,0,0,0,3,3,3,1,1,4,1,4,4,4,1,1,4,4,4,3,3,3,1,2,1,2,1,2,4,4,1,1,2,3,2,3,4,4,4,1,1,3,2,3,4,4,1,1,1,2,1,2,4,4,1,3,1,2,1,2,1,1,1,1,1,1,1,2,4,4,8,3,1,2,3,3,4,1,5,2,4,1,1,3,3,3,3,2,4,3,4,5,1,4,2,2,4,2,1,1,1,3,4,4,3,2,1,2,2,2,4,4,3,2,3,3,4,2,1,4,NA,1,NA,NA,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,5,5,2,1,2,5,5,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,4,2,4,3,1,4,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,21,NA,3,27,71,2,2,4,7,NA,9,1,NA,NA,NA,5,3,7,1,71,1,3,3,0.6554307805701874
503,3,1,1,6,0,50,0,0,0,50,0,50,0,0,0,50,5,5,5,5,5,4,2,NA,1,0,1,0,1,0,0,0,2,NA,NA,1,6,6,1,NA,1,5,5,1,5,5,0,0,0,0,0,1,0,0,2,4,3,1,1,2,1,1,2,3,1,2,4,4,4,4,3,3,4,3,1,1,1,1,1,4,2,3,2,2,2,2,2,3,4,2,1,2,1,1,1,4,3,3,1,2,1,1,1,3,4,3,1,3,1,1,1,2,4,3,1,2,1,1,1,4,6,4,3,4,5,5,5,1,3,2,2,2,4,5,3,3,3,3,1,1,3,1,3,2,3,2,3,4,4,1,3,4,3,3,5,5,5,5,5,4,4,4,4,4,4,4,4,1,4,2,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,5,5,5,5,5,3,2,2,5,2,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,4,3,2,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,44,NA,5,21,48,2,3,4,1,4,5,2,1,5,5,3,6,109,2,48,26,6,6,-1.6419134577854255
504,3,3,2,7,0,50,50,50,50,50,0,50,50,50,50,40,4,3,2,4,4,8,NA,4,1,0,0,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,2,2,1,8,7,0,0,0,1,0,0,0,0,3,3,4,1,1,2,2,2,2,2,3,2,3,2,2,2,2,2,4,1,1,3,3,3,3,2,4,2,2,3,3,3,3,2,3,2,2,3,3,3,3,2,4,1,1,3,3,3,3,2,4,3,3,3,3,3,3,3,4,1,2,3,3,3,3,2,5,3,2,4,4,3,4,2,4,4,2,3,3,3,3,2,5,4,3,3,3,2,2,3,3,3,2,3,2,2,1,2,2,2,4,3,2,4,5,2,2,2,2,2,3,3,2,4,3,3,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,2,2,2,2,2,3,2,4,3,3,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,2,3,2,1,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,63,NA,2,12,29,2,3,4,1,3,5,1,NA,NA,NA,3,2,16,1,29,3,NA,NA,-0.8243652956282129
505,1,1,2,7,50,50,20,20,0,0,20,20,20,20,0,0,3,3,3,3,3,8,NA,8,0,0,1,1,1,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,0,0,0,0,0,0,0,1,3,3,2,2,3,2,3,2,2,2,2,2,1,2,1,3,3,3,2,2,1,2,1,2,3,3,2,2,3,2,3,2,2,2,2,2,1,2,1,2,2,2,3,2,1,2,1,2,3,3,3,2,2,3,2,2,2,2,2,2,1,2,1,2,3,3,6,3,2,3,3,3,3,1,2,3,2,2,2,2,1,2,3,2,1,2,2,2,3,2,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,1,2,3,3,2,NA,1,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,5,5,2,2,2,3,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,3,4,3,3,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,48,NA,2,2,44,1,NA,3,1,4,9,1,NA,NA,NA,4,3,39,2,44,10,NA,NA,-0.9704090634838131
506,3,3,2,8,0,65,0,0,70,0,0,50,0,0,50,0,5,5,3,5,5,5,2,NA,1,0,1,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,2,2,2,NA,NA,0,0,0,0,1,0,0,0,4,3,4,2,3,3,3,3,3,3,2,3,2,2,2,2,2,2,4,2,4,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3,1,3,2,3,3,3,4,2,1,3,3,3,3,3,3,4,2,2,2,2,2,2,4,2,1,3,3,3,3,3,8,5,3,4,4,3,4,1,2,2,1,1,2,4,2,3,4,2,1,1,3,2,2,3,2,2,4,3,2,2,2,4,4,4,5,5,5,5,5,4,4,4,4,2,4,1,1,3,4,5,NA,NA,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,5,3,5,3,3,3,3,3,3,3,2,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,2,3,3,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,58,NA,9,21,34,1,NA,3,1,3,6,2,2,1,7,1,10,66,2,34,13,NA,NA,-0.012664639859250227
507,3,2,1,3,40,10,60,30,60,30,70,20,50,50,60,10,4,2,2,2,3,8,NA,1,0,1,0,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,7,1,2,2,1,0,1,0,0,0,0,0,3,4,3,2,2,2,2,2,3,3,3,3,2,2,2,2,3,2,3,3,1,2,3,2,4,4,2,2,3,3,3,3,3,3,3,3,1,4,1,1,3,3,4,3,1,1,3,1,4,4,2,4,3,3,2,2,2,2,4,3,1,1,3,2,4,4,5,4,2,3,2,3,3,1,4,2,2,2,3,4,4,4,5,3,2,2,4,3,2,2,2,2,3,3,3,2,2,3,3,3,3,3,3,4,3,2,3,3,2,3,3,1,3,3,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,2,4,4,4,2,2,2,2,2,4,2,3,2,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,2,2,2,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,54,NA,9,21,38,1,NA,4,1,6,5,1,NA,NA,NA,4,5,87,1,38,22,NA,NA,0.9438490386257026
508,3,2,2,8,25,25,25,25,50,50,25,25,25,25,50,50,3,3,4,4,4,8,NA,8,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,5,1,1,8,7,1,0,0,0,0,0,0,0,3,4,1,1,1,1,1,2,4,4,2,2,2,2,2,2,3,3,3,2,2,2,2,2,3,3,2,2,2,3,2,3,3,3,3,2,1,4,3,2,4,4,3,2,1,2,1,2,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,6,3,2,4,4,4,4,2,3,2,2,2,3,3,3,3,3,2,2,2,3,3,3,2,3,3,3,3,2,2,3,3,3,4,5,4,4,4,5,4,4,4,4,4,4,2,4,2,2,4,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,2,2,3,4,4,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,1,4,3,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,31,NA,4,10,61,1,NA,2,6,NA,NA,1,NA,NA,NA,2,4,69,2,61,13,NA,NA,-0.08844188435138552
509,2,3,3,7,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,0,0,0,0,0,0,0,1,3,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,3,3,2,1,2,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,2,3,3,3,3,2,2,2,2,3,3,3,3,1,3,3,3,3,2,2,3,2,3,2,2,3,3,3,3,6,4,3,3,4,3,4,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,2,2,2,4,4,1,2,2,4,3,3,3,3,4,3,4,3,3,3,3,3,3,1,3,3,3,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,3,2,2,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,3,3,3,3,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,46,NA,8,5,46,2,3,4,1,5,6,1,NA,NA,NA,4,2,109,2,46,28,NA,NA,0.037292130274465256
510,3,2,2,7,40,30,50,50,60,50,50,50,50,50,60,50,3,4,3,3,3,8,NA,1,0,0,0,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,8,7,1,8,7,1,0,0,0,0,0,0,0,3,4,3,2,2,3,2,3,3,3,3,1,3,3,3,2,2,2,3,2,2,3,2,3,3,3,2,2,2,3,2,3,3,3,3,2,1,3,2,2,3,3,3,2,1,3,2,2,2,2,3,2,2,3,3,3,3,3,3,2,2,3,2,3,3,3,7,2,2,3,2,2,2,2,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,2,2,2,2,2,1,1,1,2,3,2,3,2,2,3,3,2,3,3,3,3,3,4,2,2,3,4,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,2,2,2,4,4,4,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,3,3,2,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,32,NA,8,16,60,2,4,2,1,2,6,1,NA,NA,NA,2,4,125,2,60,33,NA,NA,1.1603731016683314
511,3,1,2,8,0,0,50,70,0,5,30,15,15,30,0,0,4,4,3,4,4,1,2,NA,0,0,0,0,1,0,1,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,4,4,1,2,3,2,3,2,2,2,1,2,2,2,2,4,4,1,2,1,2,2,2,4,4,3,2,2,3,2,2,3,4,4,2,1,3,1,2,3,3,1,2,1,2,1,1,4,4,3,3,2,2,2,2,2,2,1,2,1,1,1,1,4,4,4,5,2,4,4,3,3,1,2,3,3,2,2,5,3,3,4,2,2,2,4,4,2,3,4,2,1,2,2,2,2,1,3,4,4,4,4,3,4,2,3,3,3,3,3,1,3,3,4,3,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,4,4,3,2,3,5,2,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,2,3,4,2,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,NA,NA,26,NA,10,9,66,1,NA,3,6,NA,NA,1,NA,NA,NA,1,8,132,1,66,36,NA,NA,1.2454350932643845
512,3,3,2,8,50,50,50,50,50,50,40,50,30,60,50,10,4,4,3,3,4,8,NA,4,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,4,4,1,8,7,0,0,0,0,0,0,0,1,3,3,3,1,2,3,2,3,2,2,2,2,2,2,3,2,3,3,2,2,1,2,3,2,3,4,2,1,2,2,2,2,2,3,3,2,2,3,3,2,3,4,2,3,2,2,3,2,3,4,3,4,3,3,3,3,3,3,2,2,3,3,3,3,3,3,7,3,4,3,4,4,3,1,4,1,1,2,3,3,3,2,5,1,2,1,4,3,2,3,2,2,2,2,2,1,2,3,4,3,4,3,3,3,4,3,3,3,3,3,3,4,4,4,2,4,NA,3,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,3,2,3,4,1,2,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,2,4,2,2,3,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,40,NA,1,10,52,2,4,2,1,3,6,2,1,5,5,1,7,110,2,52,27,NA,NA,1.0028004572603835
513,3,3,1,8,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,8,7,1,8,7,0,0,0,0,0,0,0,1,2,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,6,4,2,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,3,2,1,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,1,2,3,5,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,4,4,3,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,43,NA,10,7,49,1,NA,2,1,1,6,1,NA,NA,NA,4,1,137,2,49,39,NA,NA,0.2203218818657198
514,3,1,1,8,45,55,45,50,60,50,45,55,45,50,60,50,4,4,3,4,4,5,2,NA,1,0,1,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,2,2,1,2,2,1,0,0,0,1,0,0,0,3,3,3,2,2,3,2,3,3,3,2,2,2,3,2,3,3,3,2,2,2,2,2,2,3,3,2,2,2,3,2,3,3,3,2,2,2,3,2,3,3,3,2,2,2,2,2,2,3,3,2,3,2,2,2,2,3,3,2,2,2,2,2,2,3,3,5,4,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2,3,3,3,3,4,3,3,4,4,3,3,3,2,2,2,1,1,3,1,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,3,2,3,4,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,3,4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,NA,NA,24,NA,6,27,68,2,4,2,6,NA,NA,1,NA,NA,NA,1,3,20,1,68,7,NA,NA,-0.5275183666151303
515,4,NA,2,6,50,70,50,50,30,30,50,70,50,50,30,30,2,2,2,2,2,8,NA,8,0,0,0,0,1,1,0,0,1,2,2,NA,NA,NA,1,NA,1,2,1,1,2,2,1,0,0,0,0,0,0,0,2,2,2,2,1,2,1,2,2,2,3,2,3,3,3,3,3,3,3,2,1,2,1,2,2,3,2,1,1,2,1,2,2,2,4,2,1,2,1,2,2,3,2,2,1,2,1,2,2,3,3,3,2,2,2,2,2,2,1,2,1,2,1,2,2,2,7,2,2,2,3,3,3,2,5,3,4,4,2,5,4,5,5,3,3,2,4,4,3,3,2,3,3,2,2,1,1,2,3,3,4,2,2,3,3,2,2,3,3,2,3,1,1,3,4,4,1,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,3,3,1,2,5,4,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,1,4,2,3,3,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,36,NA,9,6,56,2,2,2,5,NA,NA,2,1,2,4,4,7,40,2,56,9,2,2,-0.8447651828782777
516,3,3,3,5,50,50,100,60,100,100,50,60,100,50,100,100,2,3,2,1,1,1,1,NA,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,NA,NA,1,0,0,0,0,0,0,0,2,2,2,1,2,3,4,3,3,3,2,1,1,2,3,3,4,4,1,1,1,2,4,4,4,4,2,2,2,2,3,3,3,3,3,1,1,2,4,4,4,4,2,1,2,2,3,3,3,3,2,1,1,3,3,3,3,3,1,1,1,1,3,3,3,3,1,3,1,2,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,2,2,2,2,3,3,3,3,3,3,4,2,2,4,4,4,4,4,4,4,4,2,3,1,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,3,NA,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,4,2,4,4,4,3,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,45,NA,5,7,47,2,4,3,5,NA,NA,2,5,NA,NA,2,1,39,2,47,11,NA,NA,-0.31514754814782053
517,3,2,1,3,20,60,30,20,50,70,30,50,30,30,50,60,5,3,4,3,3,8,NA,6,0,0,0,0,0,0,0,1,2,NA,NA,1,8,6,2,5,1,2,2,1,2,2,0,0,0,0,0,0,0,1,4,4,3,1,1,3,1,2,3,4,3,2,2,3,3,2,3,3,3,2,1,3,2,2,3,4,3,2,2,3,3,3,2,3,3,1,1,2,2,2,2,3,3,2,1,3,2,1,2,3,2,2,2,3,3,2,3,2,3,2,1,3,2,2,2,3,6,4,2,4,4,5,4,2,3,2,2,1,3,4,4,4,4,3,3,1,3,3,3,3,2,3,3,3,3,2,3,3,4,4,4,4,4,3,4,3,3,3,3,3,3,1,1,1,1,4,NA,NA,NA,NA,3,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,2,2,2,5,3,1,1,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,3,2,3,2,4,3,2,4,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,NA,NA,28,NA,8,1,64,2,4,4,2,1,5,1,NA,NA,NA,1,4,20,1,64,4,8,6,-0.9680519940874238
518,1,3,3,8,50,50,50,50,50,50,50,50,0,0,0,0,3,4,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,0,0,0,0,0,0,0,1,3,3,4,1,2,3,2,2,2,2,3,2,2,3,3,3,3,3,3,3,2,3,2,2,2,2,4,2,2,3,3,2,2,2,4,2,2,3,3,3,3,3,2,3,3,2,2,2,2,2,3,4,2,2,2,2,2,3,3,4,2,2,2,3,3,3,6,4,4,3,4,3,4,2,3,2,2,2,2,2,2,2,3,3,2,2,2,2,3,2,3,3,4,3,3,3,4,4,4,3,5,5,5,5,5,3,3,3,3,3,3,1,3,3,5,3,NA,1,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,2,2,3,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,3,2,4,3,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,49,NA,11,9,42,2,2,2,1,5,6,1,NA,NA,NA,5,2,53,2,42,14,NA,NA,0.022031080294544363
519,3,2,2,5,0,10,0,10,40,50,0,10,0,10,40,50,4,4,4,4,4,8,NA,8,1,1,1,1,0,0,0,0,2,NA,NA,1,5,6,2,1,1,7,5,1,7,5,0,0,0,0,0,0,0,1,4,4,1,1,2,2,2,2,2,2,1,2,4,3,4,4,2,2,4,2,1,1,1,1,3,3,3,2,2,2,2,2,2,2,4,1,1,2,2,2,3,4,4,2,1,2,2,1,3,3,4,2,1,1,1,1,3,3,4,2,1,2,2,1,3,3,3,5,1,4,4,4,4,1,4,1,1,2,4,5,3,4,4,2,2,1,2,2,2,3,3,3,1,4,4,1,2,3,4,4,5,5,5,5,5,4,4,3,3,4,3,1,1,1,1,4,NA,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,4,3,2,2,2,5,3,2,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,2,4,3,3,3,2,3,3,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,NA,NA,24,NA,6,6,68,1,NA,4,6,NA,NA,1,NA,NA,NA,1,4,48,1,68,14,5,6,0.911413214223746
520,2,2,2,8,70,70,50,50,50,50,70,70,60,50,50,40,2,2,3,2,2,1,2,NA,0,0,0,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,2,NA,NA,1,0,1,0,0,0,0,0,1,2,2,3,2,2,2,3,3,3,2,2,2,2,2,3,3,3,2,3,2,2,2,3,3,3,2,2,2,2,2,3,3,3,2,3,2,2,2,3,3,3,2,3,2,2,2,3,3,3,2,2,2,2,2,3,3,3,2,3,2,2,2,3,3,3,8,2,3,2,2,3,2,3,4,3,4,3,2,2,2,2,4,3,4,4,4,2,3,2,3,3,3,2,1,1,3,4,4,3,2,3,2,2,2,2,2,2,2,3,3,2,1,3,5,4,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,2,4,4,4,2,2,2,3,2,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,3,3,2,2,4,3,2,4,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,22,NA,6,26,70,2,4,2,6,NA,NA,1,NA,NA,NA,2,4,105,1,70,27,NA,NA,-0.24593774404008245
521,3,3,2,8,75,25,50,50,25,0,75,25,60,50,30,5,4,3,3,4,3,1,2,NA,0,1,0,0,0,1,0,0,3,NA,NA,1,1,1,1,NA,1,1,1,1,4,4,1,0,0,0,0,0,0,0,3,3,2,1,1,2,1,2,3,4,1,1,1,2,1,2,3,4,2,2,1,3,2,2,4,4,2,1,1,3,1,2,3,4,2,1,1,4,2,2,4,4,1,2,1,2,2,2,3,4,2,3,2,2,2,2,3,4,1,3,1,3,1,2,3,4,8,3,1,2,4,3,3,1,5,3,2,1,2,3,2,4,4,2,1,1,2,1,2,2,3,1,3,3,1,1,3,2,3,3,3,3,2,3,3,2,3,4,3,2,3,2,3,3,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2,4,2,4,3,5,3,2,3,3,2,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,1,3,2,4,3,2,4,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,19,NA,12,19,72,2,4,2,5,NA,NA,1,NA,NA,NA,1,4,112,2,72,29,1,1,0.6693784100583557
